DOPC ,,,DOPE ,,,DSPC ,,,Glucosylceramide (Gaucher's Spleen) ,,,Cholesterol (ovine) ,,,PC Mix ,,,PE Mix ,,,PS Mix ,,,PG Mix,,,PI Mix ,,,18:1 LPA ,,,C8 L-Carnitine ,,,C12 Carnitine ,,,C16 Carnitine ,,,C18 Carnitine (d9-cis) ,,,Cer 18:1-18:1 ,,,Cer 18:1-22:0 ,,,Cer 18:1-24:0 ,,,16:0 CDP DG ,,,18:0 Lyso PA ,,,18:1 Cholesterol Ester ,,,Kidney Background,,,16:0 Cardiolipin ,,,TAG Mix ,,,Cer 18:1-12:0 ,,,Cer 18:1-24:1 ,,,Cer 18:1-18:0 ,,,DAG 16:0 ,,,DAG 18:0 and 24:0 ,,,TAG 16:0 ,,,TAG 18:1 ,,,Palmitic Acid,,,Stearic Acid,,,Docosahexaenoic Acid,,,Tetracosapentaenoic Acid,,,Sphingosine,
2264.43,-0.003626421,,2264.43,0.000313094,,,,,2264.43,-0.008438887,,2264.43,-0.003221989,,2221.16,-0.001277375,,,,,2221.16,0.005123327,,,,,,,,,,,2264.43,-0.019158951,,2264.43,-0.010912313,,2264.43,0.001263841,,2264.43,-0.016570198,,,,,,,,,,,2221.16,0.016530435,,2221.16,0.000495603,,2264.43,0.006938419,,,,,,,,2264.43,0.016909117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.623,251.823
2265.79,-0.003423501,,2265.79,0.000227335,,,,,2265.79,-0.008626673,,2265.79,-0.002558165,,2222.61,-0.001201888,,,,,2222.61,0.004658973,,,,,,,,,,,2265.79,-0.019376395,,2265.79,-0.010882844,,2265.79,0.00049537,,2265.79,-0.015932973,,,,,,,,,,,2222.61,0.014326224,,2222.61,0.001333045,,2265.79,0.007404236,,,,,,,,2265.79,0.015150145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.357,253.883
2267.16,-0.003802428,,2267.16,0.000157956,,,,,2267.16,-0.00826493,,2267.16,-0.002992614,,2224.05,-0.001162419,,,,,2224.05,0.004962142,,,,,,,,,,,2267.16,-0.019861919,,2267.16,-0.01087832,,2267.16,0.000611363,,2267.16,-0.015590356,,,,,,,,,,,2224.05,0.015058892,,2224.05,0.001320568,,2267.16,0.007344606,,,,,,,,2267.16,0.015919404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.092,254.784
2268.52,-0.003935313,,2268.52,9.38395E-05,,,,,2268.52,-0.008125094,,2268.52,-0.003265739,,2225.5,-0.001408724,,,,,2225.5,0.005459425,,,,,,,,,,,2268.52,-0.019835706,,2268.52,-0.008998019,,2268.52,0.001300651,,2268.52,-0.01431631,,,,,,,,,,,2225.5,0.016912674,,2225.5,0.003160522,,2268.52,0.007021318,,,,,,,,2268.52,0.016315452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.827,254.008
2269.88,-0.003675579,,2269.88,-0.000102318,,,,,2269.88,-0.008420663,,2269.88,-0.003260272,,2226.95,-0.001457688,,,,,2226.95,0.006067417,,,,,,,,,,,2269.88,-0.019220294,,2269.88,-0.011564632,,2269.88,0.000512587,,2269.88,-0.016816526,,,,,,,,,,,2226.95,0.014895871,,2226.95,-0.000200153,,2269.88,0.006277796,,,,,,,,2269.88,0.015935578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.562,253.025
2271.25,-0.003828745,,2271.25,-6.80314E-05,,,,,2271.25,-0.008393558,,2271.25,-0.003144143,,2228.39,-0.0010288,,,,,2228.39,0.005214588,,,,,,,,,,,2271.25,-0.020291449,,2271.25,-0.010638777,,2271.25,0.001322382,,2271.25,-0.014466382,,,,,,,,,,,2228.39,0.015015899,,2228.39,0.000814709,,2271.25,0.005811305,,,,,,,,2271.25,0.017263814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.297,250.107
2272.61,-0.003590947,,2272.61,-0.000232709,,,,,2272.61,-0.008672186,,2272.61,-0.0033857,,2229.84,-0.001513541,,,,,2229.84,0.004546164,,,,,,,,,,,2272.61,-0.01909984,,2272.61,-0.010618619,,2272.61,0.000730127,,2272.61,-0.014221674,,,,,,,,,,,2229.84,0.017190362,,2229.84,0.00057653,,2272.61,0.005634608,,,,,,,,2272.61,0.016144555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.032,246.649
2273.97,-0.004118489,,2273.97,-0.000275061,,,,,2273.97,-0.008448699,,2273.97,-0.003227122,,2231.28,-0.001325535,,,,,2231.28,0.004600994,,,,,,,,,,,2273.97,-0.019340153,,2273.97,-0.011538072,,2273.97,-0.000654149,,2273.97,-0.017358811,,,,,,,,,,,2231.28,0.016019419,,2231.28,3.76809E-05,,2273.97,0.0057005,,,,,,,,2273.97,0.015465402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.767,243.803
2275.34,-0.003952889,,2275.34,-0.000315838,,,,,2275.34,-0.008307572,,2275.34,-0.002958947,,2232.72,-0.000970991,,,,,2232.72,0.00475351,,,,,,,,,,,2275.34,-0.018342689,,2275.34,-0.010081225,,2275.34,0.000638872,,2275.34,-0.014798807,,,,,,,,,,,2232.72,0.019363896,,2232.72,0.002880542,,2275.34,0.005758274,,,,,,,,2275.34,0.013973783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.501,239.614
2276.7,-0.003043372,,2276.7,-0.000193435,,,,,2276.7,-0.008344235,,2276.7,-0.002930256,,2234.16,-0.001072024,,,,,2234.16,0.005659062,,,,,,,,,,,2276.7,-0.020051294,,2276.7,-0.010131076,,2276.7,0.000552919,,2276.7,-0.014957012,,,,,,,,,,,2234.16,0.015823715,,2234.16,0.003490808,,2276.7,0.005686823,,,,,,,,2276.7,0.015904943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.236,236.179
2278.06,-0.003102562,,2278.06,-0.00011738,,,,,2278.06,-0.008719308,,2278.06,-0.003339699,,2235.6,-0.001507641,,,,,2235.6,0.004926361,,,,,,,,,,,2278.06,-0.019998417,,2278.06,-0.010574952,,2278.06,-0.000344475,,2278.06,-0.015020592,,,,,,,,,,,2235.6,0.017337325,,2235.6,0.000143609,,2278.06,0.005635914,,,,,,,,2278.06,0.015320729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.971,235.221
2279.42,-0.003571026,,2279.42,-0.00014404,,,,,2279.42,-0.008647756,,2279.42,-0.003194222,,2237.05,-0.001951776,,,,,2237.05,0.004780815,,,,,,,,,,,2279.42,-0.019131331,,2279.42,-0.01125749,,2279.42,-0.001212928,,2279.42,-0.017112002,,,,,,,,,,,2237.05,0.017572123,,2237.05,0.001420687,,2279.42,0.005316754,,,,,,,,2279.42,0.017305599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.706,235.165
2280.78,-0.003440395,,2280.78,-4.03348E-05,,,,,2280.78,-0.008709062,,2280.78,-0.003216386,,2238.48,-0.002068773,,,,,2238.48,0.005354583,,,,,,,,,,,2280.78,-0.019048041,,2280.78,-0.010482136,,2280.78,0.000822558,,2280.78,-0.015393954,,,,,,,,,,,2238.48,0.017149016,,2238.48,0.002746439,,2280.78,0.006005628,,,,,,,,2280.78,0.015803603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.441,234.441
2282.14,-0.00333383,,2282.14,-0.000146151,,,,,2282.14,-0.008640121,,2282.14,-0.002744041,,2239.92,-0.001376537,,,,,2239.92,0.004100044,,,,,,,,,,,2282.14,-0.020044501,,2282.14,-0.010936521,,2282.14,0.000156215,,2282.14,-0.015805093,,,,,,,,,,,2239.92,0.015834041,,2239.92,0.001646995,,2282.14,0.005733308,,,,,,,,2282.14,0.016193869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.176,237.845
2283.5,-0.00347425,,2283.5,-4.09161E-05,,,,,2283.5,-0.008377539,,2283.5,-0.002733783,,2241.36,-0.001190938,,,,,2241.36,0.003717127,,,,,,,,,,,2283.5,-0.018862921,,2283.5,-0.010616682,,2283.5,0.002378088,,2283.5,-0.014325474,,,,,,,,,,,2241.36,0.016906929,,2241.36,0.001191454,,2283.5,0.006043833,,,,,,,,2283.5,0.01704872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.911,237.639
2284.86,-0.003572558,,2284.86,5.50812E-05,,,,,2284.86,-0.008512181,,2284.86,-0.00296763,,2242.8,-0.001954843,,,,,2242.8,0.004283114,,,,,,,,,,,2284.86,-0.017508706,,2284.86,-0.011745133,,2284.86,0.000829173,,2284.86,-0.016484814,,,,,,,,,,,2242.8,0.017212119,,2242.8,0.000995284,,2284.86,0.00590351,,,,,,,,2284.86,0.017299034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.646,234.955
2286.22,-0.003301864,,2286.22,0.000143898,,,,,2286.22,-0.008413889,,2286.22,-0.003143065,,2244.23,-0.001657646,,,,,2244.23,0.004389856,,,,,,,,,,,2286.22,-0.019550091,,2286.22,-0.00933617,,2286.22,0.001828342,,2286.22,-0.016854834,,,,,,,,,,,2244.23,0.017252896,,2244.23,0.002570265,,2286.22,0.005809512,,,,,,,,2286.22,0.017885053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.38,232.93
2287.58,-0.003584357,,2287.58,0.000159098,,,,,2287.58,-0.008024537,,2287.58,-0.003323211,,2245.67,-0.001645553,,,,,2245.67,0.004829298,,,,,,,,,,,2287.58,-0.018554799,,2287.58,-0.009293817,,2287.58,0.002125539,,2287.58,-0.015668039,,,,,,,,,,,2245.67,0.016303992,,2245.67,0.001609839,,2287.58,0.006323697,,,,,,,,2287.58,0.016899699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.115,232.896
2288.94,-0.003628846,,2288.94,8.23186E-05,,,,,2288.94,-0.008494515,,2288.94,-0.003708356,,2247.1,-0.00151754,,,,,2247.1,0.00432941,,,,,,,,,,,2288.94,-0.017591911,,2288.94,-0.009064531,,2288.94,0.00283109,,2288.94,-0.012930007,,,,,,,,,,,2247.1,0.017509428,,2247.1,0.001475105,,2288.94,0.005945699,,,,,,,,2288.94,0.017841105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.85,235.363
2290.3,-0.003441727,,2290.3,7.13318E-05,,,,,2290.3,-0.008598169,,2290.3,-0.003557051,,2248.54,-0.001649306,,,,,2248.54,0.003598658,,,,,,,,,,,2290.3,-0.017883511,,2290.3,-0.010893438,,2290.3,0.001152201,,2290.3,-0.012866349,,,,,,,,,,,2248.54,0.017161328,,2248.54,0.002443009,,2290.3,0.005943188,,,,,,,,2290.3,0.018729085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.585,241.15
2291.65,-0.003107751,,2291.65,0.000308733,,,,,2291.65,-0.008752683,,2291.65,-0.003973868,,2249.97,-0.002024836,,,,,2249.97,0.004306435,,,,,,,,,,,2291.65,-0.018742638,,2291.65,-0.009914028,,2291.65,0.001092846,,2291.65,-0.014272791,,,,,,,,,,,2249.97,0.016452852,,2249.97,0.002150739,,2291.65,0.006177945,,,,,,,,2291.65,0.015873145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.32,245.367
2293.01,-0.002598688,,2293.01,0.000414747,,,,,2293.01,-0.008457564,,2293.01,-0.003413805,,2251.4,-0.001899194,,,,,2251.4,0.005371076,,,,,,,,,,,2293.01,-0.019283675,,2293.01,-0.010022322,,2293.01,-0.000856957,,2293.01,-0.014119744,,,,,,,,,,,2251.4,0.018626253,,2251.4,0.00177891,,2293.01,0.006412134,,,,,,,,2293.01,0.016508694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.055,251.341
2294.37,-0.003384061,,2294.37,-3.94455E-05,,,,,2294.37,-0.008251429,,2294.37,-0.003506032,,2252.83,-0.002462764,,,,,2252.83,0.004187813,,,,,,,,,,,2294.37,-0.018049645,,2294.37,-0.01016797,,2294.37,0.000273459,,2294.37,-0.014897312,,,,,,,,,,,2252.83,0.016677894,,2252.83,0.001907191,,2294.37,0.005809468,,,,,,,,2294.37,0.016869942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.789,252.192
2295.73,-0.003076975,,2295.73,-6.56233E-06,,,,,2295.73,-0.00811326,,2295.73,-0.003545174,,2254.26,-0.002134106,,,,,2254.26,0.003929409,,,,,,,,,,,2295.73,-0.017351556,,2295.73,-0.010075473,,2295.73,-0.001254769,,2295.73,-0.013403686,,,,,,,,,,,2254.26,0.016105473,,2254.26,0.000979915,,2295.73,0.005978301,,,,,,,,2295.73,0.018431864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.524,254.879
2297.08,-0.003297649,,2297.08,8.31467E-05,,,,,2297.08,-0.008505372,,2297.08,-0.003572897,,2255.69,-0.001847484,,,,,2255.69,0.003403133,,,,,,,,,,,2297.08,-0.018528515,,2297.08,-0.010504597,,2297.08,0.000250975,,2297.08,-0.014082365,,,,,,,,,,,2255.69,0.016069476,,2255.69,0.001577362,,2297.08,0.005820757,,,,,,,,2297.08,0.015742934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.259,255.323
2298.44,-0.003392545,,2298.44,1.25765E-06,,,,,2298.44,-0.008150952,,2298.44,-0.003269985,,2257.12,-0.002025714,,,,,2257.12,0.003568362,,,,,,,,,,,2298.44,-0.018027038,,2298.44,-0.010629297,,2298.44,0.000738691,,2298.44,-0.016375962,,,,,,,,,,,2257.12,0.017932949,,2257.12,0.001447438,,2298.44,0.005638467,,,,,,,,2298.44,0.015046524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.994,253.945
2299.8,-0.002935328,,2299.8,0.000126503,,,,,2299.8,-0.008560969,,2299.8,-0.003064904,,2258.55,-0.002461744,,,,,2258.55,0.003217568,,,,,,,,,,,2299.8,-0.016110156,,2299.8,-0.01002476,,2299.8,0.000929736,,2299.8,-0.014695871,,,,,,,,,,,2258.55,0.013672348,,2258.55,0.001191189,,2299.8,0.005960228,,,,,,,,2299.8,0.016820492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.729,254.534
2301.15,-0.002917154,,2301.15,-3.74793E-05,,,,,2301.15,-0.008542374,,2301.15,-0.003369261,,2259.97,-0.002441917,,,,,2259.97,0.003684606,,,,,,,,,,,2301.15,-0.017071947,,2301.15,-0.008856712,,2301.15,-0.002231189,,2301.15,-0.017336041,,,,,,,,,,,2259.97,0.01287249,,2259.97,0.000778315,,2301.15,0.005996545,,,,,,,,2301.15,0.017575919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.464,256.342
2302.51,-0.002791736,,2302.51,0.000272869,,,,,2302.51,-0.008848089,,2302.51,-0.003097152,,2261.4,-0.00262189,,,,,2261.4,0.004175275,,,,,,,,,,,2302.51,-0.016947052,,2302.51,-0.010081021,,2302.51,0.00131391,,2302.51,-0.014054081,,,,,,,,,,,2261.4,0.013353728,,2261.4,0.001625985,,2302.51,0.006228684,,,,,,,,2302.51,0.015373688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.2,257.888
2303.86,-0.002855565,,2303.86,0.000330816,,,,,2303.86,-0.008522475,,2303.86,-0.002716001,,2262.82,-0.002030338,,,,,2262.82,0.004193604,,,,,,,,,,,2303.86,-0.017089124,,2303.86,-0.010400392,,2303.86,0.001608455,,2303.86,-0.01452486,,,,,,,,,,,2262.82,0.01492706,,2262.82,0.000579459,,2303.86,0.006228794,,,,,,,,2303.86,0.016880477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.93,256.253
2305.22,-0.003330821,,2305.22,0.000412434,,,,,2305.22,-0.008467046,,2305.22,-0.00275833,,2264.25,-0.002355424,,,,,2264.25,0.004704878,,,,,,,,,,,2305.22,-0.015343609,,2305.22,-0.009674158,,2305.22,0.001745666,,2305.22,-0.01452995,,,,,,,,,,,2264.25,0.013632336,,2264.25,0.000571034,,2305.22,0.00616983,,,,,,,,2305.22,0.015695837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.67,255.531
2306.57,-0.003374379,,2306.57,0.000420258,,,,,2306.57,-0.008940211,,2306.57,-0.00246445,,2265.67,-0.002555499,,,,,2265.67,0.002665633,,,,,,,,,,,2306.57,-0.0164759,,2306.57,-0.011103868,,2306.57,-8.82461E-05,,2306.57,-0.014377588,,,,,,,,,,,2265.67,0.010960199,,2265.67,0.001471182,,2306.57,0.006911372,,,,,,,,2306.57,0.018168753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.4,253.67
2307.92,-0.003256383,,2307.92,0.000536001,,,,,2307.92,-0.008995636,,2307.92,-0.002333574,,2267.09,-0.002583813,,,,,2267.09,0.003360429,,,,,,,,,,,2307.92,-0.017829277,,2307.92,-0.009801372,,2307.92,0.000727534,,2307.92,-0.013427117,,,,,,,,,,,2267.09,0.014910355,,2267.09,0.001381246,,2307.92,0.007745212,,,,,,,,2307.92,0.015913316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.14,253.681
2309.28,-0.003248429,,2309.28,0.000619455,,,,,2309.28,-0.00829108,,2309.28,-0.001976086,,2268.52,-0.002699321,,,,,2268.52,0.002844826,,,,,,,,,,,2309.28,-0.01746339,,2309.28,-0.009370679,,2309.28,0.001027449,,2309.28,-0.013731285,,,,,,,,,,,2268.52,0.009221575,,2268.52,7.0648E-05,,2309.28,0.007848102,,,,,,,,2309.28,0.017482524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.87,254.944
2310.63,-0.002990175,,2310.63,0.000632053,,,,,2310.63,-0.008184449,,2310.63,-0.001707062,,2269.94,-0.002693906,,,,,2269.94,0.003483998,,,,,,,,,,,2310.63,-0.016830804,,2310.63,-0.009565617,,2310.63,-0.000172744,,2310.63,-0.014549331,,,,,,,,,,,2269.94,0.013113793,,2269.94,0.000837739,,2310.63,0.007653341,,,,,,,,2310.63,0.018144392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.61,252.214
2311.98,-0.003235815,,2311.98,0.00073421,,,,,2311.98,-0.008243059,,2311.98,-0.001464814,,2271.36,-0.00257171,,,,,2271.36,0.00436922,,,,,,,,,,,2311.98,-0.016811779,,2311.98,-0.010219993,,2311.98,0.000707716,,2311.98,-0.013188508,,,,,,,,,,,2271.36,0.012791474,,2271.36,5.95385E-05,,2311.98,0.008277293,,,,,,,,2311.98,0.015841265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.34,252.786
2313.34,-0.002878093,,2313.34,0.000702747,,,,,2313.34,-0.00893428,,2313.34,-0.001100849,,2272.78,-0.002825317,,,,,2272.78,0.004073543,,,,,,,,,,,2313.34,-0.01542477,,2313.34,-0.010848869,,2313.34,0.000509777,,2313.34,-0.014903054,,,,,,,,,,,2272.78,0.010817244,,2272.78,0.000835344,,2313.34,0.008175806,,,,,,,,2313.34,0.016897039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.08,255.967
2314.69,-0.003134513,,2314.69,0.000828756,,,,,2314.69,-0.008853607,,2314.69,-0.000812377,,2274.2,-0.002431145,,,,,2274.2,0.002894832,,,,,,,,,,,2314.69,-0.016423252,,2314.69,-0.009956061,,2314.69,0.000999436,,2314.69,-0.014685282,,,,,,,,,,,2274.2,0.01382771,,2274.2,0.00053586,,2314.69,0.008063229,,,,,,,,2314.69,0.018423178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.81,255.19
2316.04,-0.003176927,,2316.04,0.000754617,,,,,2316.04,-0.00875406,,2316.04,-0.000973274,,2275.61,-0.002537987,,,,,2275.61,0.003023902,,,,,,,,,,,2316.04,-0.016524423,,2316.04,-0.009828869,,2316.04,0.0021481,,2316.04,-0.013277494,,,,,,,,,,,2275.61,0.016617219,,2275.61,0.001885065,,2316.04,0.008379223,,,,,,,,2316.04,0.016825905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.55,254.881
2317.39,-0.003213058,,2317.39,0.000444182,,,,,2317.39,-0.00828175,,2317.39,-0.000816871,,2277.03,-0.002937852,,,,,2277.03,0.004974447,,,,,,,,,,,2317.39,-0.016501859,,2317.39,-0.010900542,,2317.39,0.001365003,,2317.39,-0.012455335,,,,,,,,,,,2277.03,0.012571001,,2277.03,0.000509763,,2317.39,0.008146855,,,,,,,,2317.39,0.017109734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.28,256.704
2318.74,-0.003236215,,2318.74,0.000269519,,,,,2318.74,-0.008111049,,2318.74,-0.001827521,,2278.45,-0.002440109,,,,,2278.45,0.003365599,,,,,,,,,,,2318.74,-0.016256133,,2318.74,-0.009738785,,2318.74,0.003239721,,2318.74,-0.012619364,,,,,,,,,,,2278.45,0.012739639,,2278.45,0.000294105,,2318.74,0.008475286,,,,,,,,2318.74,0.019426188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.02,251.812
2320.09,-0.002551872,,2320.09,0.00041855,,,,,2320.09,-0.008178318,,2320.09,-0.002102438,,2279.86,-0.002841739,,,,,2279.86,0.003823907,,,,,,,,,,,2320.09,-0.01435258,,2320.09,-0.010072474,,2320.09,0.002013058,,2320.09,-0.01152572,,,,,,,,,,,2279.86,0.011883223,,2279.86,0.001109866,,2320.09,0.00852802,,,,,,,,2320.09,0.019417713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.75,253.822
2321.44,-0.002166425,,2321.44,0.000576421,,,,,2321.44,-0.007855649,,2321.44,-0.001455473,,2281.27,-0.0031893,,,,,2281.27,0.002668766,,,,,,,,,,,2321.44,-0.014225775,,2321.44,-0.00793192,,2321.44,0.002527626,,2321.44,-0.009506529,,,,,,,,,,,2281.27,0.010300248,,2281.27,2.49439E-05,,2321.44,0.01003009,,,,,,,,2321.44,0.019071632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.49,257.091
2322.79,-0.001482515,,2322.79,0.001011471,,,,,2322.79,-0.007354961,,2322.79,-0.000389124,,2282.69,-0.002757894,,,,,2282.69,0.003603287,,,,,,,,,,,2322.79,-0.012800672,,2322.79,-0.007923533,,2322.79,0.00592126,,2322.79,-0.006182267,,,,,,,,,,,2282.69,0.010405076,,2282.69,-0.001336753,,2322.79,0.012670784,,,,,,,,2322.79,0.019148535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.22,259.032
2324.14,-0.000758731,,2324.14,0.001513924,,,,,2324.14,-0.007429799,,2324.14,0.000554198,,2284.1,-0.002624592,,,,,2284.1,0.002232887,,,,,,,,,,,2324.14,-0.011395545,,2324.14,-0.005901551,,2324.14,0.00590581,,2324.14,-0.002342142,,,,,,,,,,,2284.1,0.012325923,,2284.1,-0.000540237,,2324.14,0.01487122,,,,,,,,2324.14,0.020537527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.96,263.637
2325.49,0.001241361,,2325.49,0.002581349,,,,,2325.49,-0.007156495,,2325.49,4.95167E-05,,2285.51,-0.002962915,,,,,2285.51,0.002985755,,,,,,,,,,,2325.49,-0.011314115,,2325.49,-0.005252253,,2325.49,0.005483174,,2325.49,-0.004217568,,,,,,,,,,,2285.51,0.012525414,,2285.51,0.000152156,,2325.49,0.015803008,,,,,,,,2325.49,0.020505176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.69,272.412
2326.84,0.002923945,,2326.84,0.003693488,,,,,2326.84,-0.007131404,,2326.84,-4.98389E-05,,2286.92,-0.003275679,,,,,2286.92,0.002334162,,,,,,,,,,,2326.84,-0.012377667,,2326.84,-0.005785729,,2326.84,0.006518045,,2326.84,-0.004857991,,,,,,,,,,,2286.92,0.012443289,,2286.92,-0.000163673,,2326.84,0.015512637,,,,,,,,2326.84,0.022039052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.43,268.169
2328.19,0.003165351,,2328.19,0.003945663,,,,,2328.19,-0.007390983,,2328.19,-0.001280708,,2288.33,-0.002641706,,,,,2288.33,0.00267944,,,,,,,,,,,2328.19,-0.013858957,,2328.19,-0.007318983,,2328.19,0.003286433,,2328.19,-0.007381707,,,,,,,,,,,2288.33,0.011767277,,2288.33,0.002019532,,2328.19,0.012758229,,,,,,,,2328.19,0.02034082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.16,275.447
2329.54,0.002786945,,2329.54,0.003786302,,,,,2329.54,-0.00754195,,2329.54,-0.001769575,,2289.74,-0.002681655,,,,,2289.74,0.003010655,,,,,,,,,,,2329.54,-0.01515103,,2329.54,-0.009165263,,2329.54,0.002615028,,2329.54,-0.012393672,,,,,,,,,,,2289.74,0.012124373,,2289.74,-0.000210476,,2329.54,0.009635104,,,,,,,,2329.54,0.019196632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.9,285.068
2330.89,0.001071257,,2330.89,0.002891861,,,,,2330.89,-0.008332529,,2330.89,-0.00272398,,2291.15,-0.002500531,,,,,2291.15,0.002765968,,,,,,,,,,,2330.89,-0.013668091,,2330.89,-0.009078153,,2330.89,-0.000140961,,2330.89,-0.013124975,,,,,,,,,,,2291.15,0.011035567,,2291.15,0.002473898,,2330.89,0.007435327,,,,,,,,2330.89,0.017809453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.63,292.061
2332.23,-0.000917284,,2332.23,0.0014758,,,,,2332.23,-0.008684229,,2332.23,-0.002734289,,2292.56,-0.002605013,,,,,2292.56,0.004263013,,,,,,,,,,,2332.23,-0.014984989,,2332.23,-0.00987934,,2332.23,-0.001031175,,2332.23,-0.012464123,,,,,,,,,,,2292.56,0.011942579,,2292.56,0.000481159,,2332.23,0.006711643,,,,,,,,2332.23,0.019928524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.37,299.137
2333.58,-0.002084659,,2333.58,0.000488336,,,,,2333.58,-0.008029563,,2333.58,-0.002410657,,2293.97,-0.002818281,,,,,2293.97,0.003515845,,,,,,,,,,,2333.58,-0.01405002,,2333.58,-0.009803552,,2333.58,-6.36385E-05,,2333.58,-0.014120146,,,,,,,,,,,2293.97,0.012043212,,2293.97,0.001061014,,2333.58,0.00692625,,,,,,,,2333.58,0.018547874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.1,310.189
2334.93,-0.001704265,,2334.93,0.000117494,,,,,2334.93,-0.00814517,,2334.93,-0.002269138,,2295.37,-0.002811884,,,,,2295.37,0.003705737,,,,,,,,,,,2334.93,-0.013811845,,2334.93,-0.010520472,,2334.93,0.000438535,,2334.93,-0.014677325,,,,,,,,,,,2295.37,0.01058131,,2295.37,0.001427369,,2334.93,0.006809974,,,,,,,,2334.93,0.018721058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.84,320.496
2336.27,-0.001418889,,2336.27,-0.000179937,,,,,2336.27,-0.008000706,,2336.27,-0.001890728,,2296.78,-0.002748447,,,,,2296.78,0.002560505,,,,,,,,,,,2336.27,-0.013526541,,2336.27,-0.01071816,,2336.27,0.000591336,,2336.27,-0.013412015,,,,,,,,,,,2296.78,0.01124632,,2296.78,0.000485093,,2336.27,0.007254817,,,,,,,,2336.27,0.018405741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.57,337.066
