,Phosphatidylethanolamine,Phospholipid,Cholesterol,Cardiolipin,Sphingosine,Cholesterol ester,Dsg-Phosphatidylinositol,L-alpha-Phosphatidylinositol,L-alpha-Phosphatidylglycerol,Lyso-Phosphatidate,Phosphatidylcholine,Triglyceride,Palmitic Acid,Stearic Acid,Docosahexaenoic Acid,Omega-3 25-5,Ceramide 24-0,Ceramide 22-0,Ceramide 24-1,Phosphatidylcholine 18-1,Phosphatidylethanolamine 18-1,"Ceramide 18-1,22-0","Deoxyceramide 18-1,24-1","Deoxyceramide 18-1,16-0","Dihydroceramide 18-0,14-0"
2601.501502,137.3225952,492.3823734,22.16924535,2554.124925,26.93336251,1049.45337,684.7387604,1661.510163,394.1550011,179.7186033,1626.73421,3083.470792,3778.549333,1474.633289,1034.106429,311.6970087,3699.001389,1026.254806,1893.337426,4382.640269,2508.4103,3818.867054,314.5816727,1900.724217,166.5173494
2604.504505,138.2241296,470.0225579,21.86858959,2679.680836,27.72164596,1085.10429,718.1307097,1779.433657,410.2202333,244.7292709,1614.583164,3120.314791,4011.373556,1475.466099,1025.00248,416.7452339,3743.243717,1013.231239,1886.140377,4474.461747,2514.220915,3883.158406,319.917103,1988.56179,223.2324688
2607.507508,66.7282455,460.5802777,24.22775597,2540.844311,29.42141805,1053.060078,759.2531025,1760.771681,423.9115043,262.4262103,1651.817447,3083.194705,4180.968256,1568.824073,1069.514524,308.3012578,3751.253689,1018.143,2086.821563,4533.15547,2519.257646,3968.199097,299.6259755,2094.490553,140.5028265
2610.510511,121.9318728,490.3068958,22.44649767,2678.942876,27.47055388,1055.53468,758.6052362,1727.411146,442.9442485,212.7982436,1634.318084,3078.261868,4203.262629,1700.532125,1130.717849,381.2843534,3735.179297,1105.699966,2088.572757,4495.329368,2548.949183,3989.26175,261.7401904,2150.939731,190.6742386
2613.513514,131.0950564,498.3475299,24.35493651,2745.812467,30.02126284,1080.489977,781.557108,1872.28796,454.6007996,194.7320602,1742.379596,3016.675207,4296.652347,1730.191207,1058.013863,293.4718573,3851.412927,1027.6945,2131.032954,4491.516146,2600.814155,3989.110264,292.3715319,2152.268591,193.1343708
2616.516517,120.6744031,570.0582038,27.37643502,2744.576123,27.38477955,1097.340491,843.8971489,1868.997475,473.6780173,140.440798,1660.872245,2964.573695,4296.345661,1729.56377,1042.940211,533.0067123,3590.594187,1090.227633,1611.487453,4539.626556,2674.521061,4019.689912,231.2522586,2061.795396,143.8574115
2619.51952,101.9669953,482.691419,26.50052718,2642.47804,30.3511339,1154.477219,762.0017712,1741.223835,457.2042816,164.1661997,1727.61969,2859.286544,4303.76511,1738.106573,1071.256779,347.5957158,3544.125791,975.0324274,2087.610471,4600.483807,2761.058385,4118.970381,286.6509314,1981.183434,172.4747962
2622.522523,29.27511722,496.3018668,26.50844121,2743.117371,29.93499168,1145.00183,766.9981377,1781.81901,454.4670947,167.4889164,1789.347434,3086.021105,4121.983504,1666.362316,1087.88522,368.7359334,3540.785822,996.5110684,1946.203934,4693.873288,2811.866895,4272.701462,183.7305379,1758.385102,115.1092845
2625.525526,68.35419793,574.5297713,28.87354546,2749.766295,28.1180334,1108.062395,898.0463046,1876.005893,435.5084093,193.4126572,1801.365204,3048.386587,3952.731718,1621.958555,1027.708903,423.1339826,3511.853829,1017.357026,1422.051633,4809.753985,2825.815327,4423.662924,205.7176464,1722.785151,77.92030558
2628.528529,72.4110186,575.4100087,30.38378987,2837.071061,32.97931437,1170.02819,851.4254936,1921.265055,429.9919629,90.42595445,1882.709654,3063.66408,3628.482017,1522.08286,1025.107631,222.8345343,3499.233984,928.467481,1473.74783,4881.858308,2877.121839,4485.936677,186.8125542,1808.815848,186.7229221
2631.531532,32.38244637,686.9634666,30.49559956,2871.620311,35.29826464,1225.891586,890.509994,1976.031799,419.0469076,140.063823,1803.807728,2993.034113,3414.774605,1413.994641,1071.437153,239.97025,3531.893155,1028.151701,1598.158142,4927.546266,2958.243723,4559.066309,80.56547692,1814.72224,94.67148143
2634.534535,144.7520106,636.156364,31.05590114,2799.390228,39.55373145,1280.115044,982.9272737,1979.279297,428.3047432,173.693608,1889.935713,3123.177338,3326.710718,1371.263093,1075.74021,342.854037,3604.946916,1093.76515,1496.601056,5001.097999,3019.143317,4793.81325,131.0535275,1915.704982,179.0912888
2637.537538,139.4748424,630.9218045,35.43180376,2968.406235,40.54301518,1259.20131,929.5817206,2182.118134,436.0320819,222.688208,1951.430862,3060.546643,3426.156138,1371.881622,1082.844274,341.1418658,3992.657592,1120.530769,1680.308716,5085.616404,3059.034703,5082.855249,234.8345286,2115.047969,102.3154516
2640.540541,109.6083144,687.5512352,30.3265769,2982.281521,38.61875067,1308.334005,870.4574452,2088.895629,451.8397624,181.1920473,1986.71802,3090.113774,3656.679557,1442.72362,1038.417423,452.9168165,3980.600077,1160.728144,1377.406213,5171.355674,3107.899431,5369.701408,310.8750432,2098.00265,95.57493453
2643.543544,108.697207,628.7620856,33.14452276,3160.478899,41.64780389,1415.981649,928.3972345,2189.987932,471.9544097,230.574942,2025.377323,3285.746836,3990.502222,1558.491192,1076.314207,373.290275,4256.355278,1281.319667,1688.75808,5283.678133,3215.986209,5753.288411,414.9789444,2277.919511,184.1223948
2646.546547,100.0551761,569.871533,36.53095488,3174.758028,40.44177635,1465.825486,972.7030749,2281.79589,439.3813593,184.0857325,2060.617329,3219.438823,4627.394331,1722.789371,1024.09647,347.8137474,4430.62762,1298.681349,1665.776464,5413.770851,3338.789822,6096.700564,308.5128332,2421.011716,242.1850007
2649.54955,79.57841487,612.1722964,41.97442787,3229.277587,48.61009235,1544.922244,958.3017566,2452.737683,428.3935113,199.0643519,2185.742428,3273.26991,5359.550048,1988.084814,1100.952074,326.4392223,4478.37134,1299.124114,1956.461186,5532.846741,3398.881306,6174.486886,251.6728002,2567.041294,276.0170077
2652.552553,151.8331922,730.3437505,47.39152286,3335.430572,47.11876981,1595.540525,1003.764945,2545.387198,429.2549429,255.748795,2354.706071,3392.57285,5794.469282,2205.619954,1083.947884,454.6925133,4644.519708,1320.191952,1641.666791,5628.458046,3435.380171,6050.010452,353.8726595,2796.705616,228.993896
2655.555556,114.1207338,700.6101714,51.55852801,3348.774609,51.63807652,1622.206569,1001.985045,2627.871377,466.862874,276.9698486,2446.768187,3529.149543,6116.338697,2378.407303,1138.179538,376.5468207,4669.185178,1255.429814,1874.46869,5706.264084,3491.419576,5904.862952,364.6983577,2813.236027,225.4883872
2658.558559,173.7038685,605.8272971,53.03172182,3345.305449,46.93061176,1657.794231,1024.042952,2815.22194,492.1975411,335.8167419,2467.721653,3788.706899,6147.202845,2374.74122,1119.495932,421.5964488,4606.133697,1261.166841,1957.997143,5793.9882,3569.678278,5955.588158,305.5480697,2801.729458,296.4112056
2661.561562,144.2758767,676.9621891,45.93421508,3503.16252,44.85105301,1546.66675,957.8847817,2726.262159,493.0869085,252.2643579,2554.915824,4010.086528,5596.280612,2201.71627,1127.637084,435.6283919,4458.691385,1244.363438,1955.761643,5927.694481,3650.844253,6018.38661,287.4216632,2895.348414,275.3110337
2664.564565,132.1889438,613.5918547,45.76778369,3688.524065,42.62562603,1551.217568,1169.678246,2855.90814,469.7237443,166.4113307,2717.995583,4262.582366,4852.362492,1949.139855,1139.649853,534.7450025,4122.438246,1154.896734,1811.143104,6116.765036,3716.400068,5829.42974,247.8581997,2737.236688,263.8497166
2667.567568,182.0681353,749.6318013,46.9810498,4030.662041,48.12871522,1408.283105,1059.472474,2831.8489,425.031056,188.8477514,2714.323411,4518.770264,4237.678197,1700.755864,1154.082593,449.6122389,4232.603671,1138.691202,1597.969262,6253.352416,3795.964526,5803.953405,209.6660556,2510.491906,336.8517378
2670.570571,161.102744,813.7335433,46.88806034,3955.055523,46.0021676,1412.463365,1217.189769,3021.680225,451.4743306,253.8758151,2736.086524,4740.412447,3897.790441,1482.245991,1138.657028,283.9092262,4331.531576,1248.055089,1690.163294,6315.299101,3887.6382,6113.642089,331.4923764,2348.783316,303.1344363
2673.573574,175.3064664,753.2911581,40.49786992,3999.379919,55.7512841,1394.481492,1138.060538,2980.720009,455.7272132,158.3061963,2782.765116,4784.065876,3817.333116,1485.893133,1164.913484,345.3881862,4508.693801,1206.357887,1692.382398,6433.469424,3934.439339,6353.919212,197.6455532,2416.239993,297.7903861
2676.576577,166.8863305,782.3207056,40.97458731,4035.54439,58.49485402,1393.619625,1220.199264,3034.878481,504.3716011,166.1523722,2899.648478,4714.097154,3840.469086,1579.372619,1297.392356,499.715303,4428.672889,1302.060215,1983.594717,6583.921737,3968.470677,6383.026588,294.77163,2458.758082,261.3464352
2679.57958,214.4256383,746.7423896,44.36461031,4131.254886,55.49823054,1439.97099,1205.573594,3069.15785,530.4296617,123.4358676,2961.312474,4762.166604,4018.272446,1696.025811,1260.350384,393.5541851,4668.603472,1277.079609,2126.445197,6686.996489,4049.499106,6292.255823,338.6926289,2565.357184,296.8023345
2682.582583,170.526232,794.9714377,43.52908958,4312.642258,57.63106737,1510.058685,1229.080374,3301.398451,541.7691382,178.5511132,3169.003129,4838.304551,4463.875784,1894.864374,1196.60501,452.5193713,4937.595741,1276.113962,2465.358694,6820.422372,4136.403945,6336.57239,346.8599573,2669.564653,261.3343714
2685.585586,166.6385591,835.6234435,43.3235985,4428.25106,58.63027045,1485.734851,1338.314552,3543.368889,530.1508555,220.188509,3169.619463,4852.566872,5153.309582,2130.437721,1228.67622,468.7982151,4925.272938,1362.258607,2638.135571,6991.625733,4212.272497,6657.736542,424.5345786,2752.358613,324.1463849
2688.588589,279.1459135,909.899687,44.27735146,4415.491715,63.87118021,1543.143572,1488.103682,3640.741851,531.7643791,282.9519485,3411.529357,4978.701265,5683.485777,2375.17616,1266.847841,479.6074421,5222.897759,1375.509327,2722.184528,7086.388935,4317.0431,7198.573922,451.8850992,3084.665306,441.4059123
2691.591592,246.418549,929.2965925,44.52787805,4473.131136,67.55760703,1648.849887,1407.089526,3603.692387,556.7079779,264.1295776,3553.449655,5039.482884,6261.105154,2486.141977,1260.490501,383.3702986,5732.088509,1548.843581,2965.382868,7186.274935,4430.887254,7926.151298,465.5772492,3398.588913,514.2946004
2694.594595,270.203989,941.3084916,46.87612001,4586.716893,76.68610178,1626.021866,1385.336609,3834.409365,580.17644,266.2655825,3644.548141,5122.895226,6727.824715,2679.334077,1293.839807,587.5984936,6296.598918,1659.912715,3350.886004,7414.390449,4529.191356,8787.164136,523.4381352,3585.354667,689.9121553
2697.597598,276.0054053,1049.252084,43.46710008,4655.083885,87.33915506,1695.442829,1569.109289,3950.307231,629.6619297,343.6347087,3957.75278,5355.053981,7195.239369,2676.088106,1305.399455,468.7823039,7258.337229,1905.235694,4006.478078,7680.589152,4678.699667,9605.389019,600.9205952,3764.523111,722.5711564
2700.600601,352.1871751,1057.290948,50.31473193,5075.962304,98.15812948,1788.910546,1750.544314,4549.98118,672.8754239,390.4649609,4312.569368,5651.878781,7439.010465,2954.753807,1356.694718,427.3200319,8006.034667,2067.270251,4673.472747,7960.797051,4907.81446,10358.05899,701.0012093,3993.557823,805.3202731
2703.603604,353.4425721,1107.836583,54.82443878,5304.923418,105.3596329,2008.149069,1810.383868,4777.633645,709.4938431,522.0427919,4816.194381,6124.990848,7836.467105,3290.500691,1347.552737,427.9695021,8957.800758,2240.91655,5736.989076,8348.727094,5183.870696,11216.01784,745.2709905,4384.948987,953.2339556
2706.606607,415.9356884,1170.80948,53.39941064,5830.514468,109.1156773,2290.816161,1947.904496,5374.421385,755.1601989,636.1783144,5307.137024,6634.294019,8709.74462,3682.03047,1409.479156,508.7229615,10112.69266,2498.612623,6074.384821,8864.567968,5514.995261,12226.52938,887.7688372,5040.820237,1033.584793
2709.60961,481.2941651,1174.255093,61.03619655,6389.226746,122.0974681,2716.950277,2177.598538,5929.19007,812.9567353,577.8495003,5820.24998,7205.106732,9615.106466,4194.336108,1446.126958,632.584045,11035.02624,2759.405424,7231.532099,9429.040301,5878.810272,13408.54523,998.2872026,5834.652043,1321.975767
2712.612613,544.397639,1268.610694,71.42588854,7027.403614,129.1861779,3196.673494,2310.302772,6793.956481,889.2764605,693.6283136,6512.180267,7858.967191,10553.5417,4877.366922,1507.57888,493.225771,12325.94982,3112.616963,7621.187132,9813.760153,6126.936414,14862.99345,952.4261544,6536.265674,1599.690098
2715.615616,564.1171109,1350.658502,85.90043357,7546.756909,142.3998517,3109.313446,2477.953825,7468.220892,921.2235708,770.298083,6874.755872,8329.446695,11730.1982,5661.764706,1567.134458,628.918814,13396.35307,3274.222076,8214.855828,10048.77641,6262.611925,16512.55563,1133.269079,6877.641372,1821.443844
