,Phosphatidylethanolamine,Phospholipid,Cholesterol,Cardiolipin,Sphingosine,Cholesterol ester,Dsg-Phosphatidylinositol,L-alpha-Phosphatidylinositol,L-alpha-Phosphatidylglycerol,Lyso-Phosphatidate,Phosphatidylcholine,Triglyceride,Palmitic Acid,Stearic Acid,Docosahexaenoic Acid,Omega-3 25-5,Ceramide 24-0,Ceramide 22-0,Ceramide 24-1,Phosphatidylcholine 18-1,Phosphatidylethanolamine 18-1,"Ceramide 18-1,22-0","Deoxyceramide 18-1,24-1","Deoxyceramide 18-1,16-0","Dihydroceramide 18-0,14-0"
3041.708543,0.043789486,0.033166309,0.027463386,0.047740976,0.008032048,0.035989358,0.032331967,0.030485684,0.030503455,0.024538178,0.113692867,0.030014232,0.007133047,0.00628944,0.156030682,0.133027162,0.011258854,0.013157203,0.020274311,0.09138789,0.023822134,0.010384591,0.002721198,0.006331574,0.012449937
3043.718593,0.036772584,0.030794122,0.023704748,0.042686757,0.007829573,0.031794893,0.029097582,0.028223567,0.027703455,0.024546889,0.104713683,0.027795688,0.006908581,0.005873722,0.13732149,0.121743655,0.010945889,0.013405097,0.018399317,0.081832632,0.021892239,0.010160753,0.002959116,0.005795519,0.011388436
3045.728643,0.039152376,0.030890007,0.022367493,0.038352007,0.008939491,0.029130144,0.02776245,0.025867982,0.025088462,0.02550748,0.094981694,0.025672972,0.00655506,0.005676209,0.121914127,0.109266804,0.010484086,0.013192836,0.017212951,0.072702732,0.020576748,0.009916748,0.003595172,0.005530107,0.010742743
3047.738693,0.033898162,0.024756808,0.019627716,0.035435038,0.007085439,0.02788186,0.025513216,0.023975291,0.024153493,0.023684002,0.085427016,0.023248775,0.00620676,0.005644167,0.110496213,0.104086854,0.009855895,0.012517587,0.016435666,0.064418337,0.019516616,0.009549523,0.001267081,0.005022078,0.011383431
3049.748744,0.028897848,0.022672858,0.019398853,0.032457546,0.007637645,0.0259345,0.022539761,0.022540324,0.023153188,0.023862326,0.076551338,0.021381649,0.005996516,0.005610153,0.101107769,0.093078446,0.009068021,0.011237636,0.015305439,0.057235843,0.018469886,0.00902125,0.000123086,0.004084081,0.011982861
3051.758794,0.032001408,0.026951949,0.018272629,0.030510203,0.006174218,0.025363673,0.021596037,0.021217066,0.023321031,0.023918446,0.068787555,0.020045014,0.005703697,0.005613104,0.093173514,0.07962044,0.008092177,0.010004381,0.013905027,0.051002088,0.017532248,0.008454543,0.002254847,0.003979188,0.011336218
3053.768844,0.02313804,0.025564167,0.015939832,0.029151017,0.006948996,0.024191012,0.018477462,0.020020205,0.022780462,0.022598756,0.061547243,0.018370767,0.005398314,0.00527471,0.08575016,0.086507006,0.006695792,0.00766276,0.011457928,0.045509848,0.016838847,0.007993158,0,0.003690339,0.009542045
3055.778894,0.026076621,0.026251306,0.013082187,0.02691645,0.003905051,0.019299004,0.017971537,0.018139685,0.022237894,0.023383693,0.05500432,0.017587879,0.005469141,0.005070655,0.081675661,0.089894001,0.00655133,0.007712971,0.011238446,0.040655623,0.016395573,0.007739901,0.001677698,0.003537018,0.009761417
3057.788945,0.020011643,0.021866413,0.010434661,0.026492117,0.005504891,0.016842696,0.018798177,0.017200939,0.021064869,0.023890725,0.048820211,0.015448444,0.005264048,0.004650491,0.077813842,0.080571026,0.006465715,0.007676367,0.010312,0.036388076,0.016142245,0.007773459,0.000739055,0.003930083,0.011407567
3059.798995,0.019101638,0.025390593,0.009249027,0.026756976,0.005411786,0.015005743,0.016032022,0.01641963,0.01981111,0.022295532,0.043268439,0.013984943,0.005057724,0.00444889,0.072371936,0.06997933,0.006125142,0.007163417,0.010052538,0.032636763,0.015993267,0.008017851,0.002581354,0.0037569,0.011306816
3061.809045,0.012912299,0.018743979,0.008956027,0.026010906,0.005403478,0.013965243,0.014465396,0.01543989,0.019229037,0.02182946,0.038434484,0.012972097,0.004959074,0.00434063,0.069051573,0.066024126,0.005683697,0.006888866,0.009581253,0.029303977,0.015828264,0.008181336,0.003386003,0.003746737,0.010156045
3063.819095,0.01844208,0.023598418,0.005209457,0.024878526,0.00391536,0.013400297,0.013732909,0.014946502,0.018850338,0.022236659,0.034110931,0.01190453,0.004891791,0.004083624,0.06825043,0.062479577,0.005369518,0.007035775,0.008961713,0.026266633,0.01551236,0.008016533,0.003273222,0.003901085,0.009811038
3065.829146,0.013995625,0.019438186,0.006210455,0.024820564,0.003830174,0.011741681,0.01078817,0.015081332,0.016273818,0.021868611,0.030073981,0.010855691,0.004788951,0.003803065,0.067056867,0.052714227,0.005190833,0.00679982,0.008963656,0.023306687,0.014862225,0.007521629,0.004748612,0.003826234,0.010449499
3067.839196,0.012930425,0.018905262,0.005963152,0.02434445,0.004554803,0.009336021,0.010712745,0.015175116,0.011103067,0.025709931,0.025807677,0.009472195,0.004865486,0.004074751,0.064574105,0.058985938,0.004813742,0.00486302,0.009044756,0.020204782,0.013704485,0.006764712,0.005307883,0.003635807,0.009471693
3069.849246,0.012322417,0.018718381,0.00415399,0.02257862,0.004006769,0.008375293,0.010535983,0.012843371,0.007237792,0.023118618,0.022484401,0.008575804,0.004628287,0.003906334,0.060994198,0.056520214,0.004331118,0.00498763,0.007832566,0.017067878,0.012184258,0.005921083,0.001406787,0.003920209,0.008691798
3071.859296,0.013143869,0.015004201,0.00463307,0.020662131,0.003723568,0.00874568,0.008338554,0.011656508,0.006312167,0.01493668,0.019737799,0.008003442,0.004290348,0.003620227,0.058752548,0.064476985,0.004471643,0.005901728,0.008795205,0.014245497,0.010683425,0.005244943,0.002004071,0.003801567,0.009263395
3073.869347,0.013842873,0.008497955,0.002210335,0.018562094,0.003157328,0.009282485,0.00831404,0.011549522,0.007320703,0.013921024,0.016815697,0.007432574,0.004278783,0.003683045,0.055902489,0.072608833,0.004474571,0.005084294,0.008408866,0.011940184,0.00944241,0.004833904,0.005061317,0.003289724,0.009609364
3075.879397,0.009754071,0.013397141,0.00295209,0.015982599,0.002274245,0.008673551,0.009485895,0.008750113,0.008138926,0.016760697,0.014309887,0.006909577,0.00424239,0.003509295,0.050273955,0.048482025,0.003886254,0.004462423,0.004483074,0.010048071,0.008406591,0.00446778,0.001720063,0.003384436,0.009539363
3077.889447,0.005485322,0.008931653,0.004698428,0.013796077,0.002063468,0.006023885,0.007337658,0.006948872,0.006259006,0.010702957,0.012094891,0.005677304,0.003867251,0.003448582,0.047313554,0.050333171,0.00448084,0.004866446,0.008237961,0.00844075,0.007473926,0.003943241,0.001110825,0.003355881,0.009744472
3079.899497,0.010723809,0.008821987,0.000467238,0.012249077,0.001627374,0.005155059,0.008151045,0.007021796,0.004209867,0.012498697,0.009344739,0.005204078,0.003532942,0.003605772,0.042514702,0.037182804,0.004173,0.004332356,0.008151268,0.007062216,0.006469032,0.003386585,0.002968585,0.002680403,0.009118958
3081.909548,0.01023761,0.006222739,0.002160048,0.010546511,0.001229368,0.00265999,0.007076036,0.006428655,0.00297083,0.010213239,0.00800165,0.004936209,0.00346544,0.003088983,0.037179918,0.040575694,0.003423492,0.003347621,0.006291358,0.005882518,0.005204508,0.00303347,0.001067446,0.00210154,0.008506135
3083.919598,0.009185107,0.003940958,0.002116569,0.009304598,0.002180955,0.001744688,0.006033104,0.005599902,0.003868549,0.006799791,0.007128261,0.004288477,0.003126164,0.002614944,0.033846298,0.037618156,0.003116102,0.004059489,0.005335354,0.004850421,0.003857353,0.002802008,0.000691145,0.002295954,0.008772018
3085.929648,0.007638257,0.009985195,0.002316842,0.007429107,0.001931469,0.003652894,0.006667305,0.004741599,0.005365365,0.010259734,0.005465131,0.00347858,0.002482161,0.002650582,0.032124342,0.02233498,0.00303386,0.004519659,0.004300821,0.003892982,0.002975972,0.002286443,0.003180139,0.002155636,0.009010554
3087.939698,0.006337706,0.007508246,0.001481586,0.005266622,0.002153212,0.002280807,0.003717945,0.002667615,0.004577538,0.011335672,0.004333436,0.0027772,0.002193909,0.002199482,0.029742019,0.041364973,0.002757466,0.002310517,0.004398182,0.002972844,0.002804313,0.001309704,0.001106384,0.000894537,0.008861535
3089.949749,0.002090318,0.006483245,0.003412571,0.0044146,0.000754099,0.001308311,0.002830527,0.002854491,0.005146863,0.010843175,0.003306306,0.002432242,0.001803903,0.001849026,0.025425837,0.028539091,0.002369116,0.003482004,0.005605069,0.002153915,0.002696816,0.000368444,0.002669278,0.001229138,0.010556308
3091.959799,0.003173438,0.001408448,0.000865556,0.003945963,5.35E-05,0.000667854,0.004217214,0.002725502,0.003937977,0.00794189,0.00301791,0.002347665,0.001382166,0.001670603,0.023736426,0.00925737,0.002053974,0.002705176,0.005070438,0.001507482,0.001966941,0,0.002170908,0.001430721,0.010193834
3093.969849,0.008416773,0.004236334,0,0.002926858,0.00029511,0.000866384,0.002499547,0.002476307,0.003459907,0.007971981,0.002257447,0.002023807,0.001007651,0.001242674,0.021532273,0.033970903,0.001787032,0.002503442,0.002997464,0.00101948,0.00088093,0.000102318,0.002841688,0.001193228,0.00836037
3095.979899,0.00237284,0.001798787,0.001798559,0.001930116,3.44E-05,0.001006452,0,0.002123464,0.004280751,0.007694493,0.000996215,0.001148809,0.00062259,0.000480294,0.019254434,0.043678446,0.001582334,0.003132514,0.002479367,0.000632935,0.000174219,0.000255124,0.004343421,0.00062211,0.007707114
3097.98995,0.005868423,0,0.000952896,0.000764124,0.000670129,0.000280677,0.001323579,0.000947227,0.003033155,0.004797111,0.000353351,0.000287246,0.000244377,0,0.01952317,0.00476928,0.001077994,0.001528588,0.003645688,0.000302751,4.96E-05,0.000259486,0.004136703,0,0.008650077
3100,0.000319259,0.000204346,0.001221318,0,0,0,0.002353411,0,0,0.006151015,0,0,0,0.000189069,0.018526274,0.009973856,0,0,0.003444244,0,0,0.000212707,0.005872499,0.000213538,0.009295762
